C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_46_644.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_46_644.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_46_644.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_46_748.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_46_748.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_46_748.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_46_848.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_46_848.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_46_848.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_46_950.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_46_950.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_46_950.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_056.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_056.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_056.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_159.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_159.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_159.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_266.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_266.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_266.jpg, 0, 1, 0, 30.19035
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_366.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_366.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_366.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_471.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_471.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_471.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_575.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_575.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_575.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_679.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_679.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_679.jpg, 0, 1, 0, 30.19028
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_781.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_781.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_781.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_886.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_886.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_886.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_47_989.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_47_989.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_47_989.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_088.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_088.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_088.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_194.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_194.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_194.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_297.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_297.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_297.jpg, 0, 1, 0, 30.19034
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_401.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_401.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_401.jpg, 0, 1, 0, 30.19033
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_506.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_506.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_506.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_609.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_609.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_609.jpg, 0, 1, 0, 30.19057
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_714.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_714.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_714.jpg, 0, 1, 0, 30.19028
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_820.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_820.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_820.jpg, 0, 1, 0, 30.19034
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_48_923.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_48_923.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_48_923.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_026.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_026.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_026.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_127.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_127.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_127.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_233.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_233.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_233.jpg, 0, 1, 0, 30.19025
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_336.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_336.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_336.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_441.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_441.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_441.jpg, -0.0733398, 1, 0, 30.189
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_543.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_543.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_543.jpg, -0.3715521, 1, 0, 30.15922
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_643.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_643.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_643.jpg, -0.1541463, 1, 0, 30.19113
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_744.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_744.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_744.jpg, 0, 1, 0, 30.18931
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_850.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_850.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_850.jpg, 0, 1, 0, 30.19023
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_49_955.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_49_955.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_49_955.jpg, 0, 1, 0, 30.19025
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_058.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_058.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_058.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_159.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_159.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_159.jpg, 0, 1, 0, 30.19022
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_265.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_265.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_265.jpg, 0, 1, 0, 30.19028
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_368.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_368.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_368.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_470.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_470.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_470.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_575.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_575.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_575.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_677.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_677.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_677.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_779.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_779.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_779.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_880.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_880.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_880.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_50_986.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_50_986.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_50_986.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_089.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_089.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_089.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_191.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_191.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_191.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_297.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_297.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_297.jpg, 0, 1, 0, 30.19043
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_400.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_400.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_400.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_502.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_502.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_502.jpg, 0, 1, 0, 30.19055
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_604.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_604.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_604.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_707.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_707.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_707.jpg, -0.3079737, 1, 0, 30.16737
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_809.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_809.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_809.jpg, -0.001581885, 1, 0, 30.18933
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_51_912.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_51_912.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_51_912.jpg, 0, 1, 0, 30.19002
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_012.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_012.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_012.jpg, 0, 1, 0, 30.1902
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_115.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_115.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_115.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_217.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_217.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_217.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_321.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_321.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_321.jpg, 0, 1, 0, 30.19029
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_423.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_423.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_423.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_524.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_524.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_524.jpg, 0, 1, 0, 30.19031
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_631.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_631.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_631.jpg, 0, 1, 0, 30.1903
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_734.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_734.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_734.jpg, 0, 1, 0, 30.19022
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_838.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_838.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_838.jpg, 0, 1, 0, 30.19028
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_52_940.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_52_940.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_52_940.jpg, 0, 1, 0, 30.19027
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_53_044.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_53_044.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_53_044.jpg, 0, 1, 0, 30.19032
C:\Users\kelke\Desktop\datanew\IMG\center_2020_05_28_12_23_53_149.jpg, C:\Users\kelke\Desktop\datanew\IMG\left_2020_05_28_12_23_53_149.jpg, C:\Users\kelke\Desktop\datanew\IMG\right_2020_05_28_12_23_53_149.jpg, 0, 1, 0, 30.19032
